"Country or Area","Year","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Zimbabwe","2013","Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground","Export","120256.95","38597.5","Weight in kilograms","38597.5"
"Zimbabwe","2013","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Import","18555.69","560","Weight in kilograms","560"
"Zimbabwe","2013","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Export","418147.24","304055","Weight in kilograms","304055"
"Zimbabwe","2013","Spices; vanilla, neither crushed nor ground","Import","986.83","65","Weight in kilograms","65"
"Zimbabwe","2013","Spices; vanilla, crushed or ground","Import","130.14","34.4","Weight in kilograms","34.4"
"Zimbabwe","2013","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","2964.12","2010","Weight in kilograms","2010"
"Zimbabwe","2013","Spices; cinnamon and cinnamon-tree flowers, other than cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","512.26","118","Weight in kilograms","118"
"Zimbabwe","2013","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","11673.47","5647","Weight in kilograms","5647"
"Zimbabwe","2013","Spices; cloves (whole fruit, cloves and stems), neither crushed nor ground","Import","15917.71","2521","Weight in kilograms","2521"
"Zimbabwe","2013","Spices; cloves (whole fruit, cloves and stems), crushed or ground","Import","1242.45","171","Weight in kilograms","171"
"Zimbabwe","2013","Spices; cloves (whole fruit, cloves and stems), crushed or ground","Export","235","44","Weight in kilograms","44"
"Zimbabwe","2013","Spices; nutmeg, neither crushed nor ground","Import","237.38","10","Weight in kilograms","10"
"Zimbabwe","2013","Spices; nutmeg, crushed or ground","Import","1634.05","85","Weight in kilograms","85"
"Zimbabwe","2013","Spices; cardamoms, neither crushed nor ground","Import","714.73","130","Weight in kilograms","130"
"Zimbabwe","2013","Spices; cardamoms, crushed or ground","Import","492.56","50","Weight in kilograms","50"
"Zimbabwe","2013","Spices; coriander seeds, neither crushed nor ground","Import","87732.38","30810","Weight in kilograms","30810"
"Zimbabwe","2013","Spices; coriander seeds, crushed or ground","Import","3142.45","1010","Weight in kilograms","1010"
"Zimbabwe","2013","Spices; coriander seeds, crushed or ground","Export","156.25","29","Weight in kilograms","29"
"Zimbabwe","2013","Spices; cumin seeds, neither crushed nor ground","Import","10461.8","3964","Weight in kilograms","3964"
"Zimbabwe","2013","Spices; cumin seeds, crushed or ground","Import","1181.26","50","Weight in kilograms","50"
"Zimbabwe","2013","Spices; seeds of anise, badian, caraway or fennel; juniper berries, neither crushed nor ground","Import","6296.98","3745","Weight in kilograms","3745"
"Zimbabwe","2013","Spices; seeds of anise, badian, caraway or fennel; juniper berries, crushed or ground","Import","2195.47","161","Weight in kilograms","161"
"Zimbabwe","2013","Spices; ginger, neither crushed nor ground","Import","35739.18","24007","Weight in kilograms","24007"
"Zimbabwe","2013","Spices; ginger, crushed or ground","Import","45088.72","16720.16","Weight in kilograms","16720.16"
"Zimbabwe","2013","Spices; ginger, crushed or ground","Export","326","61","Weight in kilograms","61"
"Zimbabwe","2013","Spices; saffron","Import","1423.3","448.56","Weight in kilograms","448.56"
"Zimbabwe","2013","Spices; turmeric (curcuma)","Import","49781.84","19136","Weight in kilograms","19136"
"Zimbabwe","2013","Spices; turmeric (curcuma)","Export","109.5","21","Weight in kilograms","21"
"Zimbabwe","2013","Spices; mixtures of 2 or more products of different headings","Import","127846.06","53040.5","Weight in kilograms","53040.5"
"Zimbabwe","2013","Spices; mixtures of 2 or more products of different headings","Export","12270.89","2904","Weight in kilograms","2904"
"Zimbabwe","2013","Spices; n.e.c. in heading no. 0910","Import","672543.45","277098.94","Weight in kilograms","277098.94"
"Zimbabwe","2013","Spices; n.e.c. in heading no. 0910","Export","556027.58","225073.4","Weight in kilograms","225073.4"
"Zimbabwe","2012","Coffee; not roasted or decaffeinated","Import","43324.65","8774.44","Weight in kilograms","8774.44"
"Zimbabwe","2012","Coffee; not roasted or decaffeinated","Export","742020.43","154571","Weight in kilograms","154571"
"Zimbabwe","2012","Coffee; decaffeinated, not roasted","Import","20506.25","1429.01","Weight in kilograms","1429.01"
"Zimbabwe","2012","Coffee; decaffeinated, not roasted","Export","40","5","Weight in kilograms","5"
"Zimbabwe","2012","Coffee; roasted, not decaffeinated","Import","297010.27","54768","Weight in kilograms","54768"
"Zimbabwe","2012","Coffee; roasted, decaffeinated","Import","365339.04","62562.56","Weight in kilograms","62562.56"
"Zimbabwe","2012","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","69550.22","9814.8","Weight in kilograms","9814.8"
"Zimbabwe","2012","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Export","167658.42","39161","Weight in kilograms","39161"
"Zimbabwe","2012","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","18144.85","7895.5","Weight in kilograms","7895.5"
"Zimbabwe","2012","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Export","602364.1","153073.9","Weight in kilograms","153073.9"
"Zimbabwe","2012","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","25808.85","19877.76","Weight in kilograms","19877.76"
"Zimbabwe","2012","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Export","61310","7200","Weight in kilograms","7200"
"Zimbabwe","2012","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","692577.42","134868.51","Weight in kilograms","134868.51"
"Zimbabwe","2012","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Export","1059111.43","335576.75","Weight in kilograms","335576.75"
"Zimbabwe","2012","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","244027.93","75050.86","Weight in kilograms","75050.86"
"Zimbabwe","2012","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Export","16026243.47","11092265.2","Weight in kilograms","11092265.2"
"Zimbabwe","2012","Spices; pepper (of the genus piper), neither crushed nor ground","Import","95764.39","18007.21","Weight in kilograms","18007.21"
"Zimbabwe","2012","Spices; pepper (of the genus piper), neither crushed nor ground","Export","257567.38","50770","Weight in kilograms","50770"
"Zimbabwe","2012","Spices; pepper (of the genus piper), crushed or ground","Import","436827.32","","Weight in kilograms","571484.149"
"Zimbabwe","2012","Spices; pepper (of the genus piper), crushed or ground","Export","327683.61","225729.499","Weight in kilograms","225729.499"
"Zimbabwe","2012","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Import","4102.49","352","Weight in kilograms","352"
"Zimbabwe","2012","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Export","1396812.65","807384.4","Weight in kilograms","807384.4"
"Zimbabwe","2012","Vanilla","Import","12612.83","1657.35","Weight in kilograms","1657.35"
"Zimbabwe","2012","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","8143.86","5180","Weight in kilograms","5180"
"Zimbabwe","2012","Spices; cinnamon and cinnamon-tree flowers, other than cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","209.73","35","Weight in kilograms","35"
"Zimbabwe","2012","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","11609.75","4026.6","Weight in kilograms","4026.6"
"Zimbabwe","2012","Cloves (whole fruit, cloves & stems)","Import","46318.33","4355.64","Weight in kilograms","4355.64"
"Zimbabwe","2012","Nutmeg","Import","7110.13","306","Weight in kilograms","306"
"Zimbabwe","2012","Cardamoms","Import","1814.13","200","Weight in kilograms","200"
"Zimbabwe","2012","Seeds of anise/badian","Import","134.98","35","Weight in kilograms","35"
"Zimbabwe","2012","Seeds of anise/badian","Export","305","2","Weight in kilograms","2"
"Zimbabwe","2012","Seeds of coriander","Import","124982.62","50977.6","Weight in kilograms","50977.6"
"Zimbabwe","2012","Seeds of coriander","Export","5060","2000","Weight in kilograms","2000"
"Zimbabwe","2012","Seeds of cumin","Import","17283.2","5248","Weight in kilograms","5248"
"Zimbabwe","2012","Seeds of caraway","Export","2691","7","Weight in kilograms","7"
"Zimbabwe","2012","Seeds of fennel; juniper berries","Import","8352.04","3852","Weight in kilograms","3852"
"Zimbabwe","2012","Seeds of fennel; juniper berries","Export","15520","","Weight in kilograms","12811.586"
"Zimbabwe","2012","Ginger","Import","91949.96","27754.91","Weight in kilograms","27754.91"
"Zimbabwe","2012","Spices; saffron","Import","1382.25","258","Weight in kilograms","258"
"Zimbabwe","2012","Spices; turmeric (curcuma)","Import","88499.04","29615.7","Weight in kilograms","29615.7"
"Zimbabwe","2012","Spices; turmeric (curcuma)","Export","3248.51","2017","Weight in kilograms","2017"
"Zimbabwe","2012","Spices; mixtures of 2 or more products of different headings","Import","154056.68","57439.303","Weight in kilograms","57439.303"
"Zimbabwe","2012","Spices; mixtures of 2 or more products of different headings","Export","21498.03","6194","Weight in kilograms","6194"
"Zimbabwe","2012","Spices; n.e.c. in heading no. 0910","Import","600541.48","162545","Weight in kilograms","162545"
"Zimbabwe","2012","Spices; n.e.c. in heading no. 0910","Export","791317.27","319744.5","Weight in kilograms","319744.5"
"Zimbabwe","2011","Coffee; not roasted or decaffeinated","Import","56382.02","18064.28","Weight in kilograms","18064.28"
"Zimbabwe","2011","Coffee; not roasted or decaffeinated","Export","1028304.13","191347","Weight in kilograms","191347"
"Zimbabwe","2011","Coffee; decaffeinated, not roasted","Import","6013.69","1024.76","Weight in kilograms","1024.76"
"Zimbabwe","2011","Coffee; roasted, not decaffeinated","Import","343835.62","58848.2","Weight in kilograms","58848.2"
"Zimbabwe","2011","Coffee; roasted, decaffeinated","Import","186510.85","26130.98","Weight in kilograms","26130.98"
"Zimbabwe","2011","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","213606.09","45761.03","Weight in kilograms","45761.03"
"Zimbabwe","2011","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Export","232445.7","58506","Weight in kilograms","58506"
"Zimbabwe","2011","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","37027.64","3405.4","Weight in kilograms","3405.4"
"Zimbabwe","2011","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Export","205417.89","63170","Weight in kilograms","63170"
"Zimbabwe","2011","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","21095.67","2147","Weight in kilograms","2147"
"Zimbabwe","2011","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Export","100970","19000","Weight in kilograms","19000"
"Zimbabwe","2011","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","538655.17","82077.05","Weight in kilograms","82077.05"
"Zimbabwe","2011","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Export","910772.83","320471","Weight in kilograms","320471"
"Zimbabwe","2011","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","146790.47","42194.51","Weight in kilograms","42194.51"
"Zimbabwe","2011","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Export","14624367.7","10818668.08","Weight in kilograms","10818668.08"
"Zimbabwe","2011","Spices; pepper (of the genus piper), neither crushed nor ground","Import","70950.17","12806.14","Weight in kilograms","12806.14"
"Zimbabwe","2011","Spices; pepper (of the genus piper), neither crushed nor ground","Export","15000","3000","Weight in kilograms","3000"
"Zimbabwe","2011","Spices; pepper (of the genus piper), crushed or ground","Import","135654.87","","Weight in kilograms","16862.088"
"Zimbabwe","2011","Spices; pepper (of the genus piper), crushed or ground","Export","193488.4","159384.131","Weight in kilograms","159384.131"
"Zimbabwe","2011","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Import","14239.76","2127.13","Weight in kilograms","2127.13"
"Zimbabwe","2011","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Export","1388979.9","771729.8","Weight in kilograms","771729.8"
"Zimbabwe","2011","Vanilla","Import","10815.47","1780.35","Weight in kilograms","1780.35"
"Zimbabwe","2011","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","16979.45","8318.5","Weight in kilograms","8318.5"
"Zimbabwe","2011","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","4840.52","1447","Weight in kilograms","1447"
"Zimbabwe","2011","Cloves (whole fruit, cloves & stems)","Import","46120.85","2568.96","Weight in kilograms","2568.96"
"Zimbabwe","2011","Nutmeg","Import","7739.45","577","Weight in kilograms","577"
"Zimbabwe","2011","Cardamoms","Import","2348.48","200","Weight in kilograms","200"
"Zimbabwe","2011","Seeds of anise/badian","Import","386.57","105","Weight in kilograms","105"
"Zimbabwe","2011","Seeds of coriander","Import","129153.69","38918.18","Weight in kilograms","38918.18"
"Zimbabwe","2011","Seeds of cumin","Import","50031.86","6059","Weight in kilograms","6059"
"Zimbabwe","2011","Seeds of caraway","Import","110.61","31.84","Weight in kilograms","31.84"
"Zimbabwe","2011","Seeds of fennel; juniper berries","Import","28287.58","11656","Weight in kilograms","11656"
"Zimbabwe","2011","Ginger","Import","28467.2","11959.41","Weight in kilograms","11959.41"
"Zimbabwe","2011","Ginger","Export","172.5","45","Weight in kilograms","45"
"Zimbabwe","2011","Spices; saffron","Import","3456.22","50.81","Weight in kilograms","50.81"
"Zimbabwe","2011","Spices; turmeric (curcuma)","Import","133664.92","33399.02","Weight in kilograms","33399.02"
"Zimbabwe","2011","Spices; mixtures of 2 or more products of different headings","Import","286588.09","70187.752","Weight in kilograms","70187.752"
"Zimbabwe","2011","Spices; mixtures of 2 or more products of different headings","Export","183.2","64","Weight in kilograms","64"
"Zimbabwe","2011","Spices; n.e.c. in heading no. 0910","Import","2436675.66","703409.57","Weight in kilograms","703409.57"
"Zimbabwe","2011","Spices; n.e.c. in heading no. 0910","Export","527952.05","265617.7","Weight in kilograms","265617.7"
"Zimbabwe","2010","Coffee; not roasted or decaffeinated","Export","736761.85","284413","Weight in kilograms","284413"
"Zimbabwe","2010","Coffee; not roasted or decaffeinated","Import","141077.88","20055.6","Weight in kilograms","20055.6"
"Zimbabwe","2010","Coffee; decaffeinated, not roasted","Import","50627.05","3041","Weight in kilograms","3041"
"Zimbabwe","2010","Coffee; roasted, not decaffeinated","Import","777932.59","92658.23","Weight in kilograms","92658.23"
"Zimbabwe","2010","Coffee; roasted, decaffeinated","Import","183702.35","18739.7","Weight in kilograms","18739.7"
"Zimbabwe","2010","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Export","159652.1","30871","Weight in kilograms","30871"
"Zimbabwe","2010","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","99444.38","24719.95","Weight in kilograms","24719.95"
"Zimbabwe","2010","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Export","18.4","18.5","Weight in kilograms","18.5"
"Zimbabwe","2010","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","21008.27","26458","Weight in kilograms","26458"
"Zimbabwe","2010","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Export","68652.32","239303.7","Weight in kilograms","239303.7"
"Zimbabwe","2010","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","15254.62","65532.8","Weight in kilograms","65532.8"
"Zimbabwe","2010","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Export","1166628.5","444268.37","Weight in kilograms","444268.37"
"Zimbabwe","2010","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","356313.39","82437.15","Weight in kilograms","82437.15"
"Zimbabwe","2010","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Export","11667105.14","9339157.31","Weight in kilograms","9339157.31"
"Zimbabwe","2010","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","112294.53","16482.47","Weight in kilograms","16482.47"
"Zimbabwe","2010","Mate","Import","288.36","36","Weight in kilograms","36"
"Zimbabwe","2010","Spices; pepper (of the genus piper), neither crushed nor ground","Export","54860.06","104062","Weight in kilograms","104062"
"Zimbabwe","2010","Spices; pepper (of the genus piper), neither crushed nor ground","Import","22812.54","7774.66","Weight in kilograms","7774.66"
"Zimbabwe","2010","Spices; pepper (of the genus piper), crushed or ground","Re-Export","21357.04","7000","Weight in kilograms","7000"
"Zimbabwe","2010","Spices; pepper (of the genus piper), crushed or ground","Export","164092.71","196292.82","Weight in kilograms","196292.82"
"Zimbabwe","2010","Spices; pepper (of the genus piper), crushed or ground","Import","139725.42","47434.653","Weight in kilograms","47434.653"
"Zimbabwe","2010","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Export","905920.54","754024.4","Weight in kilograms","754024.4"
"Zimbabwe","2010","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Import","9345.32","2485.153","Weight in kilograms","2485.153"
"Zimbabwe","2010","Vanilla","Import","4059.95","4630","Weight in kilograms","4630"
"Zimbabwe","2010","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","5906.67","3146","Weight in kilograms","3146"
"Zimbabwe","2010","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","1176.18","417","Weight in kilograms","417"
"Zimbabwe","2010","Cloves (whole fruit, cloves & stems)","Import","7151.92","1430","Weight in kilograms","1430"
"Zimbabwe","2010","Nutmeg","Import","5326.95","884","Weight in kilograms","884"
"Zimbabwe","2010","Cardamoms","Import","5642.18","2315","Weight in kilograms","2315"
"Zimbabwe","2010","Seeds of anise/badian","Import","33.16","20","Weight in kilograms","20"
"Zimbabwe","2010","Seeds of coriander","Import","48878.7","15369","Weight in kilograms","15369"
"Zimbabwe","2010","Seeds of cumin","Import","12730.88","2253","Weight in kilograms","2253"
"Zimbabwe","2010","Seeds of caraway","Export","5477","15.5","Weight in kilograms","15.5"
"Zimbabwe","2010","Seeds of caraway","Import","220.09","38.01","Weight in kilograms","38.01"
"Zimbabwe","2010","Seeds of fennel; juniper berries","Import","4598.28","3645","Weight in kilograms","3645"
"Zimbabwe","2010","Ginger","Import","37922.38","15154","Weight in kilograms","15154"
"Zimbabwe","2010","Spices; saffron","Import","1259.18","435","Weight in kilograms","435"
"Zimbabwe","2010","Spices; turmeric (curcuma)","Import","70788.92","12309.15","Weight in kilograms","12309.15"
"Zimbabwe","2010","Spices; mixtures of 2 or more products of different headings","Import","259550.94","66499.3","Weight in kilograms","66499.3"
"Zimbabwe","2010","Spices; n.e.c. in heading no. 0910","Export","106531.76","64306.9","Weight in kilograms","64306.9"
"Zimbabwe","2010","Spices; n.e.c. in heading no. 0910","Import","1798633.44","467670.797","Weight in kilograms","467670.797"
"Zimbabwe","2009","Coffee; not roasted or decaffeinated","Export","1352616.39","679362.23","Weight in kilograms","679362.23"
"Zimbabwe","2009","Coffee; not roasted or decaffeinated","Import","156162","23045.45","Weight in kilograms","23045.45"
"Zimbabwe","2009","Coffee; decaffeinated, not roasted","Export","5309.04","1324","Weight in kilograms","1324"
"Zimbabwe","2009","Coffee; decaffeinated, not roasted","Import","38742.86","23751.9","Weight in kilograms","23751.9"
"Zimbabwe","2009","Coffee; roasted, not decaffeinated","Import","106712.77","19572.65","Weight in kilograms","19572.65"
"Zimbabwe","2009","Coffee; roasted, decaffeinated","Export","9734","1802","Weight in kilograms","1802"
"Zimbabwe","2009","Coffee; roasted, decaffeinated","Import","87810.7","14309.84","Weight in kilograms","14309.84"
"Zimbabwe","2009","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Export","10680","26700","Weight in kilograms","26700"
"Zimbabwe","2009","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","158005.301","33550.22","Weight in kilograms","33550.22"
"Zimbabwe","2009","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Export","1.2","1.5","Weight in kilograms","1.5"
"Zimbabwe","2009","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","41235.01","7950.2","Weight in kilograms","7950.2"
"Zimbabwe","2009","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Export","22013.8","36038","Weight in kilograms","36038"
"Zimbabwe","2009","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","33496.97","23629.68","Weight in kilograms","23629.68"
"Zimbabwe","2009","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Re-Export","5069.84","5736","Weight in kilograms","5736"
"Zimbabwe","2009","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Export","879100.78","420899.29","Weight in kilograms","420899.29"
"Zimbabwe","2009","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","262685.25","67266.065","Weight in kilograms","67266.065"
"Zimbabwe","2009","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Export","7254987.5","7401178.5","Weight in kilograms","7401178.5"
"Zimbabwe","2009","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","182616.55","49783.79","Weight in kilograms","49783.79"
"Zimbabwe","2009","Mate","Import","168.03","22","Weight in kilograms","22"
"Zimbabwe","2009","Spices; pepper (of the genus piper), neither crushed nor ground","Export","0.014","","Weight in kilograms","0.005"
"Zimbabwe","2009","Spices; pepper (of the genus piper), neither crushed nor ground","Import","51545.71","13225.8","Weight in kilograms","13225.8"
"Zimbabwe","2009","Spices; pepper (of the genus piper), crushed or ground","Export","74315.33","54976.963","Weight in kilograms","54976.963"
"Zimbabwe","2009","Spices; pepper (of the genus piper), crushed or ground","Import","79588.31","","Weight in kilograms","38324.62"
"Zimbabwe","2009","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Export","858005.074","1054173","Weight in kilograms","1054173"
"Zimbabwe","2009","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Import","4255.5","786.46","Weight in kilograms","786.46"
"Zimbabwe","2009","Vanilla","Import","2426.05","925.347","Weight in kilograms","925.347"
"Zimbabwe","2009","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","5954.64","3021","Weight in kilograms","3021"
"Zimbabwe","2009","Spices; cinnamon and cinnamon-tree flowers, other than cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","74.38","210.89","Weight in kilograms","210.89"
"Zimbabwe","2009","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","2965.57","764","Weight in kilograms","764"
"Zimbabwe","2009","Cloves (whole fruit, cloves & stems)","Import","5839.76","3846.05","Weight in kilograms","3846.05"
"Zimbabwe","2009","Nutmeg","Import","3588.49","786.48","Weight in kilograms","786.48"
"Zimbabwe","2009","Cardamoms","Import","793.4","130","Weight in kilograms","130"
"Zimbabwe","2009","Seeds of anise/badian","Import","7.1","10","Weight in kilograms","10"
"Zimbabwe","2009","Seeds of coriander","Export","520","60","Weight in kilograms","60"
"Zimbabwe","2009","Seeds of coriander","Import","71852.68","20823.62","Weight in kilograms","20823.62"
"Zimbabwe","2009","Seeds of cumin","Import","10369.73","3239","Weight in kilograms","3239"
"Zimbabwe","2009","Seeds of caraway","Import","6161.5","2203","Weight in kilograms","2203"
"Zimbabwe","2009","Seeds of fennel; juniper berries","Import","558.56","198","Weight in kilograms","198"
"Zimbabwe","2009","Ginger","Export","1840","280","Weight in kilograms","280"
"Zimbabwe","2009","Ginger","Import","14463.86","11896","Weight in kilograms","11896"
"Zimbabwe","2009","Spices; saffron","Import","309.56","1008","Weight in kilograms","1008"
"Zimbabwe","2009","Spices; turmeric (curcuma)","Import","21872.71","12933.7","Weight in kilograms","12933.7"
"Zimbabwe","2009","Spices; mixtures of 2 or more products of different headings","Export","92025.76","85965","Weight in kilograms","85965"
"Zimbabwe","2009","Spices; mixtures of 2 or more products of different headings","Import","192434.01","63956.61","Weight in kilograms","63956.61"
"Zimbabwe","2009","Spices; n.e.c. in heading no. 0910","Export","103362.4","30552.24","Weight in kilograms","30552.24"
"Zimbabwe","2009","Spices; n.e.c. in heading no. 0910","Import","706632.45","238086.1","Weight in kilograms","238086.1"
"Zimbabwe","2008","Coffee; not roasted or decaffeinated","Export","695491.97","659721.22","Weight in kilograms","659721.22"
"Zimbabwe","2008","Coffee; not roasted or decaffeinated","Import","21694.1","18430","Weight in kilograms","18430"
"Zimbabwe","2008","Coffee; decaffeinated, not roasted","Export","2794.51","2360","Weight in kilograms","2360"
"Zimbabwe","2008","Coffee; decaffeinated, not roasted","Import","18998.79","1716","Weight in kilograms","1716"
"Zimbabwe","2008","Coffee; roasted, not decaffeinated","Export","1036.48","1104","Weight in kilograms","1104"
"Zimbabwe","2008","Coffee; roasted, not decaffeinated","Import","19302.97","5187.5","Weight in kilograms","5187.5"
"Zimbabwe","2008","Coffee; roasted, decaffeinated","Export","91.42","750","Weight in kilograms","750"
"Zimbabwe","2008","Coffee; roasted, decaffeinated","Import","31220.75","2956.8","Weight in kilograms","2956.8"
"Zimbabwe","2008","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Export","6841.03","68509","Weight in kilograms","68509"
"Zimbabwe","2008","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","126872.62","25704.17","Weight in kilograms","25704.17"
"Zimbabwe","2008","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Export","6.81","","Weight in kilograms","1.521"
"Zimbabwe","2008","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","16184.33","21044","Weight in kilograms","21044"
"Zimbabwe","2008","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Export","47213.89","62655.899","Weight in kilograms","62655.899"
"Zimbabwe","2008","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","11924.53","1314.5","Weight in kilograms","1314.5"
"Zimbabwe","2008","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Export","277738.833","199022.595","Weight in kilograms","199022.595"
"Zimbabwe","2008","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","119933.79","27132.84","Weight in kilograms","27132.84"
"Zimbabwe","2008","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Export","1873873.739","","Weight in kilograms","5769881.325"
"Zimbabwe","2008","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","108398.252","18773","Weight in kilograms","18773"
"Zimbabwe","2008","Mate","Import","94.5","590","Weight in kilograms","590"
"Zimbabwe","2008","Spices; pepper (of the genus piper), neither crushed nor ground","Export","222603.11","299200.3","Weight in kilograms","299200.3"
"Zimbabwe","2008","Spices; pepper (of the genus piper), neither crushed nor ground","Import","11089.05","1482.64","Weight in kilograms","1482.64"
"Zimbabwe","2008","Spices; pepper (of the genus piper), crushed or ground","Export","23287.01","147288.1","Weight in kilograms","147288.1"
"Zimbabwe","2008","Spices; pepper (of the genus piper), crushed or ground","Import","140134.36","","Weight in kilograms","9894.667"
"Zimbabwe","2008","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Export","112511.81","865710","Weight in kilograms","865710"
"Zimbabwe","2008","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Import","721.67","49","Weight in kilograms","49"
"Zimbabwe","2008","Vanilla","Import","960.87","665","Weight in kilograms","665"
"Zimbabwe","2008","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","116.14","53","Weight in kilograms","53"
"Zimbabwe","2008","Spices; cinnamon and cinnamon-tree flowers, other than cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","971.09","581","Weight in kilograms","581"
"Zimbabwe","2008","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","331.78","181","Weight in kilograms","181"
"Zimbabwe","2008","Cloves (whole fruit, cloves & stems)","Import","3097.79","371","Weight in kilograms","371"
"Zimbabwe","2008","Nutmeg","Import","1353.73","605","Weight in kilograms","605"
"Zimbabwe","2008","Cardamoms","Import","797.79","69","Weight in kilograms","69"
